"Tree","Stand","Species","Host","Year","age","inc","dbh","dbh.lag"
843,"SS","Potr","Host",2007,33,2.24,15.8104,15.3624
843,"SS","Potr","Host",2008,34,2.24,16.2584,15.8104
843,"SS","Potr","Host",2009,35,1.554,16.5692,16.2584
843,"SS","Potr","Host",2010,36,1.323,16.8338,16.5692
844,"SS","Potr","Host",1974,1,3.782,0.7564,0
844,"SS","Potr","Host",1975,2,3.4825,1.4529,0.7564
844,"SS","Potr","Host",1976,3,2.0255,1.858,1.4529
844,"SS","Potr","Host",1977,4,1.4755,2.1531,1.858
844,"SS","Potr","Host",1978,5,1.081,2.3693,2.1531
844,"SS","Potr","Host",1979,6,0.3485,2.439,2.3693
844,"SS","Potr","Host",1980,7,1.8545,2.8099,2.439
844,"SS","Potr","Host",1981,8,0.5235,2.9146,2.8099
844,"SS","Potr","Host",1982,9,0.283,2.9712,2.9146
844,"SS","Potr","Host",1983,10,1.972,3.3656,2.9712
844,"SS","Potr","Host",1984,11,2.5365,3.8729,3.3656
844,"SS","Potr","Host",1985,12,2.175,4.3079,3.8729
844,"SS","Potr","Host",1986,13,2.1595,4.7398,4.3079
844,"SS","Potr","Host",1987,14,1.974,5.1346,4.7398
844,"SS","Potr","Host",1988,15,2.927,5.72,5.1346
844,"SS","Potr","Host",1989,16,1.581,6.0362,5.72
844,"SS","Potr","Host",1990,17,2.31,6.4982,6.0362
844,"SS","Potr","Host",1991,18,3.1665,7.1315,6.4982
844,"SS","Potr","Host",1992,19,2.7035,7.6722,7.1315
844,"SS","Potr","Host",1993,20,3.15,8.3022,7.6722
844,"SS","Potr","Host",1994,21,2.929,8.888,8.3022
844,"SS","Potr","Host",1995,22,2.371,9.3622,8.888
844,"SS","Potr","Host",1996,23,2.16,9.7942,9.3622
844,"SS","Potr","Host",1997,24,3.133,10.4208,9.7942
844,"SS","Potr","Host",1998,25,2.537,10.9282,10.4208
844,"SS","Potr","Host",1999,26,1.3195,11.1921,10.9282
844,"SS","Potr","Host",2000,27,1.651,11.5223,11.1921
844,"SS","Potr","Host",2001,28,2.467,12.0157,11.5223
844,"SS","Potr","Host",2002,29,1.031,12.2219,12.0157
844,"SS","Potr","Host",2003,30,1.4025,12.5024,12.2219
844,"SS","Potr","Host",2004,31,1.1355,12.7295,12.5024
844,"SS","Potr","Host",2005,32,1.47,13.0235,12.7295
844,"SS","Potr","Host",2006,33,1.718,13.3671,13.0235
844,"SS","Potr","Host",2007,34,1.676,13.7023,13.3671
844,"SS","Potr","Host",2008,35,1.9545,14.0932,13.7023
844,"SS","Potr","Host",2009,36,1.303,14.3538,14.0932
844,"SS","Potr","Host",2010,37,1.264,14.6066,14.3538
845,"SS","Potr","Host",1973,1,2.031,0.4062,0
845,"SS","Potr","Host",1974,2,2.527,0.9116,0.4062
845,"SS","Potr","Host",1975,3,1.997,1.311,0.9116
845,"SS","Potr","Host",1976,4,1.227,1.5564,1.311
845,"SS","Potr","Host",1977,5,2.054,1.9672,1.5564
845,"SS","Potr","Host",1978,6,1.417,2.2506,1.9672
845,"SS","Potr","Host",1979,7,1.245,2.4996,2.2506
845,"SS","Potr","Host",1980,8,2.24,2.9476,2.4996
845,"SS","Potr","Host",1981,9,0.9015,3.1279,2.9476
845,"SS","Potr","Host",1982,10,0.451,3.2181,3.1279
845,"SS","Potr","Host",1983,11,2.57,3.7321,3.2181
845,"SS","Potr","Host",1984,12,3.243,4.3807,3.7321
845,"SS","Potr","Host",1985,13,3.0315,4.987,4.3807
845,"SS","Potr","Host",1986,14,3.0215,5.5913,4.987
845,"SS","Potr","Host",1987,15,2.508,6.0929,5.5913
845,"SS","Potr","Host",1988,16,3.5745,6.8078,6.0929
845,"SS","Potr","Host",1989,17,2.0045,7.2087,6.8078
845,"SS","Potr","Host",1990,18,3.152,7.8391,7.2087
845,"SS","Potr","Host",1991,19,4.3205,8.7032,7.8391
845,"SS","Potr","Host",1992,20,3.7255,9.4483,8.7032
845,"SS","Potr","Host",1993,21,4.073,10.2629,9.4483
845,"SS","Potr","Host",1994,22,4.4425,11.1514,10.2629
845,"SS","Potr","Host",1995,23,3.143,11.78,11.1514
845,"SS","Potr","Host",1996,24,3.036,12.3872,11.78
845,"SS","Potr","Host",1997,25,3.851,13.1574,12.3872
845,"SS","Potr","Host",1998,26,3.4345,13.8443,13.1574
845,"SS","Potr","Host",1999,27,2.3505,14.3144,13.8443
845,"SS","Potr","Host",2000,28,3.3105,14.9765,14.3144
845,"SS","Potr","Host",2001,29,4.281,15.8327,14.9765
845,"SS","Potr","Host",2002,30,1.5935,16.1514,15.8327
845,"SS","Potr","Host",2003,31,1.1335,16.3781,16.1514
845,"SS","Potr","Host",2004,32,1.1385,16.6058,16.3781
845,"SS","Potr","Host",2005,33,2.51,17.1078,16.6058
845,"SS","Potr","Host",2006,34,2.7005,17.6479,17.1078
845,"SS","Potr","Host",2007,35,3.245,18.2969,17.6479
845,"SS","Potr","Host",2008,36,3.1485,18.9266,18.2969
845,"SS","Potr","Host",2009,37,2.4775,19.4221,18.9266
845,"SS","Potr","Host",2010,38,2.238,19.8697,19.4221
846,"SS","Potr","Host",1974,1,3.162,0.6324,0
846,"SS","Potr","Host",1975,2,2.7385,1.1801,0.6324
846,"SS","Potr","Host",1976,3,2.181,1.6163,1.1801
846,"SS","Potr","Host",1977,4,1.9795,2.0122,1.6163
846,"SS","Potr","Host",1978,5,2.179,2.448,2.0122
846,"SS","Potr","Host",1979,6,0.9925,2.6465,2.448
846,"SS","Potr","Host",1980,7,3.081,3.2627,2.6465
846,"SS","Potr","Host",1981,8,0.692,3.4011,3.2627
846,"SS","Potr","Host",1982,9,0.4565,3.4924,3.4011
846,"SS","Potr","Host",1983,10,3.0745,4.1073,3.4924
846,"SS","Potr","Host",1984,11,3.1605,4.7394,4.1073
846,"SS","Potr","Host",1985,12,3.3925,5.4179,4.7394
846,"SS","Potr","Host",1986,13,3.254,6.0687,5.4179
846,"SS","Potr","Host",1987,14,2.8815,6.645,6.0687
846,"SS","Potr","Host",1988,15,3.4435,7.3337,6.645
846,"SS","Potr","Host",1989,16,2.0265,7.739,7.3337
846,"SS","Potr","Host",1990,17,2.606,8.2602,7.739
846,"SS","Potr","Host",1991,18,3.801,9.0204,8.2602
846,"SS","Potr","Host",1992,19,3.779,9.7762,9.0204
846,"SS","Potr","Host",1993,20,4.0925,10.5947,9.7762
846,"SS","Potr","Host",1994,21,3.9515,11.385,10.5947
846,"SS","Potr","Host",1995,22,3.643,12.1136,11.385
846,"SS","Potr","Host",1996,23,3.156,12.7448,12.1136
846,"SS","Potr","Host",1997,24,3.756,13.496,12.7448
846,"SS","Potr","Host",1998,25,3.815,14.259,13.496
846,"SS","Potr","Host",1999,26,2.7655,14.8121,14.259
846,"SS","Potr","Host",2000,27,3.8465,15.5814,14.8121
846,"SS","Potr","Host",2001,28,4.288,16.439,15.5814
846,"SS","Potr","Host",2002,29,2.181,16.8752,16.439
846,"SS","Potr","Host",2003,30,0.95,17.0652,16.8752
846,"SS","Potr","Host",2004,31,0.555,17.1762,17.0652
846,"SS","Potr","Host",2005,32,0.936,17.3634,17.1762
846,"SS","Potr","Host",2006,33,0.934,17.5502,17.3634
846,"SS","Potr","Host",2007,34,1.544,17.859,17.5502
846,"SS","Potr","Host",2008,35,1.95,18.249,17.859
846,"SS","Potr","Host",2009,36,1.771,18.6032,18.249
846,"SS","Potr","Host",2010,37,1.08,18.8192,18.6032
847,"SS","Potr","Host",1973,1,1.431,0.2862,0
847,"SS","Potr","Host",1974,2,3.018,0.8898,0.2862
847,"SS","Potr","Host",1975,3,2.599,1.4096,0.8898
847,"SS","Potr","Host",1976,4,1.848,1.7792,1.4096
847,"SS","Potr","Host",1977,5,1.5285,2.0849,1.7792
847,"SS","Potr","Host",1978,6,1.4785,2.3806,2.0849
847,"SS","Potr","Host",1979,7,0.3975,2.4601,2.3806
847,"SS","Potr","Host",1980,8,1.967,2.8535,2.4601
847,"SS","Potr","Host",1981,9,0.7215,2.9978,2.8535
847,"SS","Potr","Host",1982,10,0.3595,3.0697,2.9978
847,"SS","Potr","Host",1983,11,2.0695,3.4836,3.0697
847,"SS","Potr","Host",1984,12,2.2295,3.9295,3.4836
847,"SS","Potr","Host",1985,13,2.3805,4.4056,3.9295
847,"SS","Potr","Host",1986,14,2.271,4.8598,4.4056
847,"SS","Potr","Host",1987,15,1.6975,5.1993,4.8598
847,"SS","Potr","Host",1988,16,2.702,5.7397,5.1993
847,"SS","Potr","Host",1989,17,1.591,6.0579,5.7397
847,"SS","Potr","Host",1990,18,1.7385,6.4056,6.0579
847,"SS","Potr","Host",1991,19,2.14,6.8336,6.4056
847,"SS","Potr","Host",1992,20,2.366,7.3068,6.8336
847,"SS","Potr","Host",1993,21,2.4555,7.7979,7.3068
847,"SS","Potr","Host",1994,22,2.58,8.3139,7.7979
847,"SS","Potr","Host",1995,23,2.201,8.7541,8.3139
847,"SS","Potr","Host",1996,24,1.693,9.0927,8.7541
847,"SS","Potr","Host",1997,25,2.7855,9.6498,9.0927
847,"SS","Potr","Host",1998,26,2.3265,10.1151,9.6498
847,"SS","Potr","Host",1999,27,1.372,10.3895,10.1151
847,"SS","Potr","Host",2000,28,2.5385,10.8972,10.3895
847,"SS","Potr","Host",2001,29,2.0405,11.3053,10.8972
847,"SS","Potr","Host",2002,30,0.9025,11.4858,11.3053
847,"SS","Potr","Host",2003,31,0.9015,11.6661,11.4858
847,"SS","Potr","Host",2004,32,0.826,11.8313,11.6661
847,"SS","Potr","Host",2005,33,0.6895,11.9692,11.8313
847,"SS","Potr","Host",2006,34,1.2385,12.2169,11.9692
847,"SS","Potr","Host",2007,35,1.9085,12.5986,12.2169
847,"SS","Potr","Host",2008,36,1.765,12.9516,12.5986
847,"SS","Potr","Host",2009,37,1.1965,13.1909,12.9516
847,"SS","Potr","Host",2010,38,1.0625,13.4034,13.1909
848,"SS","Potr","Host",1973,1,2.987,0.5974,0
848,"SS","Potr","Host",1974,2,2.9005,1.1775,0.5974
848,"SS","Potr","Host",1975,3,3.234,1.8243,1.1775
848,"SS","Potr","Host",1976,4,2.9005,2.4044,1.8243
848,"SS","Potr","Host",1977,5,2.723,2.949,2.4044
848,"SS","Potr","Host",1978,6,3.3475,3.6185,2.949
848,"SS","Potr","Host",1979,7,1.3105,3.8806,3.6185
848,"SS","Potr","Host",1980,8,1.574,4.1954,3.8806
848,"SS","Potr","Host",1981,9,0.7415,4.3437,4.1954
848,"SS","Potr","Host",1982,10,0.4815,4.44,4.3437
848,"SS","Potr","Host",1983,11,1.7705,4.7941,4.44
848,"SS","Potr","Host",1984,12,2.6315,5.3204,4.7941
848,"SS","Potr","Host",1985,13,2.816,5.8836,5.3204
848,"SS","Potr","Host",1986,14,3.05,6.4936,5.8836
848,"SS","Potr","Host",1987,15,2.091,6.9118,6.4936
848,"SS","Potr","Host",1988,16,2.42,7.3958,6.9118
848,"SS","Potr","Host",1989,17,2.203,7.8364,7.3958
848,"SS","Potr","Host",1990,18,2.1295,8.2623,7.8364
848,"SS","Potr","Host",1991,19,2.961,8.8545,8.2623
848,"SS","Potr","Host",1992,20,2.951,9.4447,8.8545
848,"SS","Potr","Host",1993,21,3.116,10.0679,9.4447
848,"SS","Potr","Host",1994,22,2.9755,10.663,10.0679
848,"SS","Potr","Host",1995,23,2.452,11.1534,10.663
848,"SS","Potr","Host",1996,24,2.3865,11.6307,11.1534
848,"SS","Potr","Host",1997,25,3.1725,12.2652,11.6307
848,"SS","Potr","Host",1998,26,3.0625,12.8777,12.2652
848,"SS","Potr","Host",1999,27,1.4695,13.1716,12.8777
848,"SS","Potr","Host",2000,28,2.675,13.7066,13.1716
848,"SS","Potr","Host",2001,29,3.6765,14.4419,13.7066
848,"SS","Potr","Host",2002,30,1.674,14.7767,14.4419
848,"SS","Potr","Host",2003,31,1.793,15.1353,14.7767
848,"SS","Potr","Host",2004,32,1.6815,15.4716,15.1353
848,"SS","Potr","Host",2005,33,1.777,15.827,15.4716
848,"SS","Potr","Host",2006,34,1.7595,16.1789,15.827
848,"SS","Potr","Host",2007,35,2.6685,16.7126,16.1789
848,"SS","Potr","Host",2008,36,2.5865,17.2299,16.7126
848,"SS","Potr","Host",2009,37,2.032,17.6363,17.2299
848,"SS","Potr","Host",2010,38,1.183,17.8729,17.6363
849,"SS","Potr","Host",1975,1,2.993,0.5986,0
849,"SS","Potr","Host",1976,2,1.965,0.9916,0.5986
849,"SS","Potr","Host",1977,3,2.233,1.4382,0.9916
849,"SS","Potr","Host",1978,4,2.084,1.855,1.4382
849,"SS","Potr","Host",1979,5,0.601,1.9752,1.855
849,"SS","Potr","Host",1980,6,1.931,2.3614,1.9752
849,"SS","Potr","Host",1981,7,1.246,2.6106,2.3614
849,"SS","Potr","Host",1982,8,0.446,2.6998,2.6106
849,"SS","Potr","Host",1983,9,1.945,3.0888,2.6998
849,"SS","Potr","Host",1984,10,2.757,3.6402,3.0888
849,"SS","Potr","Host",1985,11,3.1445,4.2691,3.6402
849,"SS","Potr","Host",1986,12,3.0945,4.888,4.2691
849,"SS","Potr","Host",1987,13,2.768,5.4416,4.888
849,"SS","Potr","Host",1988,14,3.785,6.1986,5.4416
849,"SS","Potr","Host",1989,15,3.3265,6.8639,6.1986
849,"SS","Potr","Host",1990,16,2.6125,7.3864,6.8639
849,"SS","Potr","Host",1991,17,3.0955,8.0055,7.3864
849,"SS","Potr","Host",1992,18,4.5695,8.9194,8.0055
849,"SS","Potr","Host",1993,19,5.5785,10.0351,8.9194
849,"SS","Potr","Host",1994,20,6.5585,11.3468,10.0351
849,"SS","Potr","Host",1995,21,4.721,12.291,11.3468
849,"SS","Potr","Host",1996,22,4.4285,13.1767,12.291
849,"SS","Potr","Host",1997,23,5.2545,14.2276,13.1767
849,"SS","Potr","Host",1998,24,5.89,15.4056,14.2276
849,"SS","Potr","Host",1999,25,3.223,16.0502,15.4056
849,"SS","Potr","Host",2000,26,3.5105,16.7523,16.0502
849,"SS","Potr","Host",2001,27,3.4135,17.435,16.7523
849,"SS","Potr","Host",2002,28,2.6475,17.9645,17.435
849,"SS","Potr","Host",2003,29,2.358,18.4361,17.9645
849,"SS","Potr","Host",2004,30,2.763,18.9887,18.4361
849,"SS","Potr","Host",2005,31,2.7525,19.5392,18.9887
849,"SS","Potr","Host",2006,32,3.3575,20.2107,19.5392
849,"SS","Potr","Host",2007,33,3.5125,20.9132,20.2107
849,"SS","Potr","Host",2008,34,3.3875,21.5907,20.9132
849,"SS","Potr","Host",2009,35,2.3855,22.0678,21.5907
849,"SS","Potr","Host",2010,36,2.087,22.4852,22.0678
850,"SS","Potr","Host",1974,1,3.041,0.6082,0
850,"SS","Potr","Host",1975,2,2.138,1.0358,0.6082
850,"SS","Potr","Host",1976,3,1.935,1.4228,1.0358
850,"SS","Potr","Host",1977,4,1.08,1.6388,1.4228
850,"SS","Potr","Host",1978,5,1.621,1.963,1.6388
850,"SS","Potr","Host",1979,6,0.693,2.1016,1.963
850,"SS","Potr","Host",1980,7,2.273,2.5562,2.1016
850,"SS","Potr","Host",1981,8,0.633,2.6828,2.5562
850,"SS","Potr","Host",1982,9,0.817,2.8462,2.6828
850,"SS","Potr","Host",1983,10,1.6655,3.1793,2.8462
850,"SS","Potr","Host",1984,11,2.875,3.7543,3.1793
850,"SS","Potr","Host",1985,12,2.5745,4.2692,3.7543
850,"SS","Potr","Host",1986,13,2.791,4.8274,4.2692
850,"SS","Potr","Host",1987,14,3.2245,5.4723,4.8274
850,"SS","Potr","Host",1988,15,2.3355,5.9394,5.4723
850,"SS","Potr","Host",1989,16,2.892,6.5178,5.9394
850,"SS","Potr","Host",1990,17,1.731,6.864,6.5178
850,"SS","Potr","Host",1991,18,3.4625,7.5565,6.864
850,"SS","Potr","Host",1992,19,5.145,8.5855,7.5565
850,"SS","Potr","Host",1993,20,5.835,9.7525,8.5855
850,"SS","Potr","Host",1994,21,4.9185,10.7362,9.7525
850,"SS","Potr","Host",1995,22,4.6835,11.6729,10.7362
850,"SS","Potr","Host",1996,23,3.5285,12.3786,11.6729
850,"SS","Potr","Host",1997,24,4.01,13.1806,12.3786
850,"SS","Potr","Host",1998,25,4.5415,14.0889,13.1806
850,"SS","Potr","Host",1999,26,3.387,14.7663,14.0889
850,"SS","Potr","Host",2000,27,3.2565,15.4176,14.7663
850,"SS","Potr","Host",2001,28,3.6485,16.1473,15.4176
850,"SS","Potr","Host",2002,29,2.508,16.6489,16.1473
850,"SS","Potr","Host",2003,30,1.632,16.9753,16.6489
850,"SS","Potr","Host",2004,31,2.07,17.3893,16.9753
850,"SS","Potr","Host",2005,32,2.9795,17.9852,17.3893
850,"SS","Potr","Host",2006,33,3.3205,18.6493,17.9852
850,"SS","Potr","Host",2007,34,3.6685,19.383,18.6493
850,"SS","Potr","Host",2008,35,5.456,20.4742,19.383
850,"SS","Potr","Host",2009,36,3.207,21.1156,20.4742
850,"SS","Potr","Host",2010,37,2.4775,21.6111,21.1156
851,"SS","Potr","Host",1968,1,1.418,0.2836,0
851,"SS","Potr","Host",1969,2,1.2345,0.5305,0.2836
851,"SS","Potr","Host",1970,3,1.463,0.8231,0.5305
851,"SS","Potr","Host",1971,4,1.463,1.1157,0.8231
851,"SS","Potr","Host",1972,5,0.781,1.2719,1.1157
851,"SS","Potr","Host",1973,6,0.9565,1.4632,1.2719
851,"SS","Potr","Host",1974,7,1.0665,1.6765,1.4632
851,"SS","Potr","Host",1975,8,1.269,1.9303,1.6765
851,"SS","Potr","Host",1976,9,1.69,2.2683,1.9303
851,"SS","Potr","Host",1977,10,1.3575,2.5398,2.2683
851,"SS","Potr","Host",1978,11,1.761,2.892,2.5398
851,"SS","Potr","Host",1979,12,0.8655,3.0651,2.892
851,"SS","Potr","Host",1980,13,0.8525,3.2356,3.0651
851,"SS","Potr","Host",1981,14,0.594,3.3544,3.2356
851,"SS","Potr","Host",1982,15,0.719,3.4982,3.3544
851,"SS","Potr","Host",1983,16,0.4225,3.5827,3.4982
851,"SS","Potr","Host",1984,17,1.099,3.8025,3.5827
851,"SS","Potr","Host",1985,18,1.254,4.0533,3.8025
851,"SS","Potr","Host",1986,19,2.0195,4.4572,4.0533
851,"SS","Potr","Host",1987,20,1.784,4.814,4.4572
851,"SS","Potr","Host",1988,21,1.648,5.1436,4.814
851,"SS","Potr","Host",1989,22,1.711,5.4858,5.1436
851,"SS","Potr","Host",1990,23,1.7285,5.8315,5.4858
851,"SS","Potr","Host",1991,24,2.172,6.2659,5.8315
851,"SS","Potr","Host",1992,25,3.2805,6.922,6.2659
851,"SS","Potr","Host",1993,26,3.2195,7.5659,6.922
851,"SS","Potr","Host",1994,27,3.5465,8.2752,7.5659
851,"SS","Potr","Host",1995,28,3.214,8.918,8.2752
851,"SS","Potr","Host",1996,29,3.1115,9.5403,8.918
851,"SS","Potr","Host",1997,30,3.0975,10.1598,9.5403
851,"SS","Potr","Host",1998,31,3.263,10.8124,10.1598
851,"SS","Potr","Host",1999,32,2.121,11.2366,10.8124
851,"SS","Potr","Host",2000,33,2.119,11.6604,11.2366
851,"SS","Potr","Host",2001,34,1.657,11.9918,11.6604
851,"SS","Potr","Host",2002,35,1.231,12.238,11.9918
851,"SS","Potr","Host",2003,36,1.1695,12.4719,12.238
851,"SS","Potr","Host",2004,37,1.661,12.8041,12.4719
851,"SS","Potr","Host",2005,38,1.724,13.1489,12.8041
851,"SS","Potr","Host",2006,39,1.8175,13.5124,13.1489
851,"SS","Potr","Host",2007,40,2.636,14.0396,13.5124
851,"SS","Potr","Host",2008,41,2.1515,14.4699,14.0396
851,"SS","Potr","Host",2009,42,1.5075,14.7714,14.4699
851,"SS","Potr","Host",2010,43,0.874,14.9462,14.7714
852,"TT","Pima","Non-Host",1980,1,0.45,0.09,0
852,"TT","Pima","Non-Host",1981,2,0.635,0.217,0.09
852,"TT","Pima","Non-Host",1982,3,0.3315,0.2833,0.217
852,"TT","Pima","Non-Host",1983,4,0.361,0.3555,0.2833
852,"TT","Pima","Non-Host",1984,5,0.416,0.4387,0.3555
852,"TT","Pima","Non-Host",1985,6,0.3455,0.5078,0.4387
852,"TT","Pima","Non-Host",1986,7,0.392,0.5862,0.5078
852,"TT","Pima","Non-Host",1987,8,0.4905,0.6843,0.5862
852,"TT","Pima","Non-Host",1988,9,0.619,0.8081,0.6843
852,"TT","Pima","Non-Host",1989,10,0.528,0.9137,0.8081
852,"TT","Pima","Non-Host",1990,11,0.758,1.0653,0.9137
852,"TT","Pima","Non-Host",1991,12,0.768,1.2189,1.0653
852,"TT","Pima","Non-Host",1992,13,0.645,1.3479,1.2189
852,"TT","Pima","Non-Host",1993,14,0.891,1.5261,1.3479
852,"TT","Pima","Non-Host",1994,15,0.86,1.6981,1.5261
852,"TT","Pima","Non-Host",1995,16,0.8775,1.8736,1.6981
852,"TT","Pima","Non-Host",1996,17,0.9685,2.0673,1.8736
852,"TT","Pima","Non-Host",1997,18,0.9395,2.2552,2.0673
852,"TT","Pima","Non-Host",1998,19,0.8515,2.4255,2.2552
852,"TT","Pima","Non-Host",1999,20,1.107,2.6469,2.4255
852,"TT","Pima","Non-Host",2000,21,1.0675,2.8604,2.6469
852,"TT","Pima","Non-Host",2001,22,1.1075,3.0819,2.8604
852,"TT","Pima","Non-Host",2002,23,0.993,3.2805,3.0819
852,"TT","Pima","Non-Host",2003,24,0.6265,3.4058,3.2805
852,"TT","Pima","Non-Host",2004,25,1.0815,3.6221,3.4058
852,"TT","Pima","Non-Host",2005,26,0.9445,3.811,3.6221
852,"TT","Pima","Non-Host",2006,27,1.2705,4.0651,3.811
852,"TT","Pima","Non-Host",2007,28,1.582,4.3815,4.0651
852,"TT","Pima","Non-Host",2008,29,1.441,4.6697,4.3815
852,"TT","Pima","Non-Host",2009,30,1.2755,4.9248,4.6697
852,"TT","Pima","Non-Host",2010,31,1.5475,5.2343,4.9248
853,"TT","Pima","Non-Host",1984,1,0.4255,0.0851,0
853,"TT","Pima","Non-Host",1985,2,0.5155,0.1882,0.0851
853,"TT","Pima","Non-Host",1986,3,0.5565,0.2995,0.1882
853,"TT","Pima","Non-Host",1987,4,0.7975,0.459,0.2995
853,"TT","Pima","Non-Host",1988,5,0.594,0.5778,0.459
853,"TT","Pima","Non-Host",1989,6,0.5495,0.6877,0.5778
853,"TT","Pima","Non-Host",1990,7,0.6295,0.8136,0.6877
853,"TT","Pima","Non-Host",1991,8,0.649,0.9434,0.8136
853,"TT","Pima","Non-Host",1992,9,0.5815,1.0597,0.9434
853,"TT","Pima","Non-Host",1993,10,0.711,1.2019,1.0597
853,"TT","Pima","Non-Host",1994,11,0.871,1.3761,1.2019
853,"TT","Pima","Non-Host",1995,12,0.862,1.5485,1.3761
853,"TT","Pima","Non-Host",1996,13,1.0045,1.7494,1.5485
853,"TT","Pima","Non-Host",1997,14,0.92,1.9334,1.7494
853,"TT","Pima","Non-Host",1998,15,1.082,2.1498,1.9334
853,"TT","Pima","Non-Host",1999,16,1.219,2.3936,2.1498
853,"TT","Pima","Non-Host",2000,17,0.963,2.5862,2.3936
853,"TT","Pima","Non-Host",2001,18,0.983,2.7828,2.5862
853,"TT","Pima","Non-Host",2002,19,0.991,2.981,2.7828
853,"TT","Pima","Non-Host",2003,20,0.366,3.0542,2.981
853,"TT","Pima","Non-Host",2004,21,0.8465,3.2235,3.0542
853,"TT","Pima","Non-Host",2005,22,0.8645,3.3964,3.2235
853,"TT","Pima","Non-Host",2006,23,1.0455,3.6055,3.3964
853,"TT","Pima","Non-Host",2007,24,1.1445,3.8344,3.6055
853,"TT","Pima","Non-Host",2008,25,1.287,4.0918,3.8344
853,"TT","Pima","Non-Host",2009,26,1.4745,4.3867,4.0918
853,"TT","Pima","Non-Host",2010,27,1.576,4.7019,4.3867
854,"TT","Pima","Non-Host",1975,1,0.1765,0.0353,0
854,"TT","Pima","Non-Host",1976,2,0.168,0.0689,0.0353
854,"TT","Pima","Non-Host",1977,3,0.2125,0.1114,0.0689
854,"TT","Pima","Non-Host",1978,4,0.3365,0.1787,0.1114
854,"TT","Pima","Non-Host",1979,5,0.3925,0.2572,0.1787
854,"TT","Pima","Non-Host",1980,6,0.1755,0.2923,0.2572
854,"TT","Pima","Non-Host",1981,7,0.243,0.3409,0.2923
854,"TT","Pima","Non-Host",1982,8,0.3285,0.4066,0.3409
854,"TT","Pima","Non-Host",1983,9,0.346,0.4758,0.4066
854,"TT","Pima","Non-Host",1984,10,0.4615,0.5681,0.4758
854,"TT","Pima","Non-Host",1985,11,0.5485,0.6778,0.5681
854,"TT","Pima","Non-Host",1986,12,0.5765,0.7931,0.6778
854,"TT","Pima","Non-Host",1987,13,0.6215,0.9174,0.7931
854,"TT","Pima","Non-Host",1988,14,0.726,1.0626,0.9174
854,"TT","Pima","Non-Host",1989,15,0.6155,1.1857,1.0626
854,"TT","Pima","Non-Host",1990,16,0.957,1.3771,1.1857
854,"TT","Pima","Non-Host",1991,17,0.952,1.5675,1.3771
854,"TT","Pima","Non-Host",1992,18,0.9195,1.7514,1.5675
854,"TT","Pima","Non-Host",1993,19,0.825,1.9164,1.7514
854,"TT","Pima","Non-Host",1994,20,0.7865,2.0737,1.9164
854,"TT","Pima","Non-Host",1995,21,1.0655,2.2868,2.0737
854,"TT","Pima","Non-Host",1996,22,0.8255,2.4519,2.2868
854,"TT","Pima","Non-Host",1997,23,0.9315,2.6382,2.4519
854,"TT","Pima","Non-Host",1998,24,0.9615,2.8305,2.6382
854,"TT","Pima","Non-Host",1999,25,1.014,3.0333,2.8305
854,"TT","Pima","Non-Host",2000,26,0.7535,3.184,3.0333
854,"TT","Pima","Non-Host",2001,27,0.852,3.3544,3.184
854,"TT","Pima","Non-Host",2002,28,0.794,3.5132,3.3544
854,"TT","Pima","Non-Host",2003,29,0.5365,3.6205,3.5132
854,"TT","Pima","Non-Host",2004,30,0.839,3.7883,3.6205
854,"TT","Pima","Non-Host",2005,31,1.0835,4.005,3.7883
854,"TT","Pima","Non-Host",2006,32,1.0645,4.2179,4.005
854,"TT","Pima","Non-Host",2007,33,1.037,4.4253,4.2179
854,"TT","Pima","Non-Host",2008,34,1.1025,4.6458,4.4253
854,"TT","Pima","Non-Host",2009,35,1.042,4.8542,4.6458
854,"TT","Pima","Non-Host",2010,36,1.26,5.1062,4.8542
855,"TT","Pima","Non-Host",1978,1,0.4495,0.0899,0
855,"TT","Pima","Non-Host",1979,2,0.397,0.1693,0.0899
855,"TT","Pima","Non-Host",1980,3,0.239,0.2171,0.1693
855,"TT","Pima","Non-Host",1981,4,0.2455,0.2662,0.2171
855,"TT","Pima","Non-Host",1982,5,0.315,0.3292,0.2662
855,"TT","Pima","Non-Host",1983,6,0.4305,0.4153,0.3292
855,"TT","Pima","Non-Host",1984,7,0.501,0.5155,0.4153
855,"TT","Pima","Non-Host",1985,8,0.388,0.5931,0.5155
855,"TT","Pima","Non-Host",1986,9,0.4135,0.6758,0.5931
855,"TT","Pima","Non-Host",1987,10,0.585,0.7928,0.6758
855,"TT","Pima","Non-Host",1988,11,0.765,0.9458,0.7928
855,"TT","Pima","Non-Host",1989,12,0.6345,1.0727,0.9458
855,"TT","Pima","Non-Host",1990,13,0.745,1.2217,1.0727
855,"TT","Pima","Non-Host",1991,14,0.4175,1.3052,1.2217
855,"TT","Pima","Non-Host",1992,15,0.4915,1.4035,1.3052
855,"TT","Pima","Non-Host",1993,16,0.716,1.5467,1.4035
855,"TT","Pima","Non-Host",1994,17,0.614,1.6695,1.5467
855,"TT","Pima","Non-Host",1995,18,0.728,1.8151,1.6695
855,"TT","Pima","Non-Host",1996,19,0.732,1.9615,1.8151
855,"TT","Pima","Non-Host",1997,20,0.8835,2.1382,1.9615
855,"TT","Pima","Non-Host",1998,21,0.8595,2.3101,2.1382
